#FILE	NUM_FOUND	adsA	aur	cap8B	cap8C	cap8D	cap8E	cap8F	cap8G	cap8H	cap8I	cap8J	cap8K	cap8L	cap8M	cap8O	cap8P	capA	capN	chp	clfA	clfB	cna	coa	eap/map	ebp	esaA	esaB	esaD	esaE	esaG	essA	essB	essC	esxA	esxB	esxC	esxD	eta	fnbA	fnbB	geh	harA	hlb	hld	hlgA	hlgB	hlgC	hly/hla	hysA	icaA	icaB	icaC	icaD	icaR	isdA	isdB	isdC	isdD	isdE	isdF	isdG	isdI	lip	lukF-PV	lukS-PV	sak	sbi	scn	sdrC	sdrD	sdrE	sea	seb	sec	seh	selk	sell	selq	set16	set17	set18	set19	set20	set21	set22	set23	set24	set25	set26	spa	srtB	sspA	sspB	sspC	tsst-1	vWbp
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033495.contigs.fasta	28	.	.	.	.	.	.	.	.	.	.	100.00	86.44	.	91.40	.	.	.	.	.	.	.	.	.	.	83.44	.	100.00	.	82.52	.	100.00	.	.	.	.	100.00	100.00	.	.	.	.	.	89.29	100.00	100.00	.	.	.	.	.	.	.	.	.	92.50	100.00	100.00	97.77	100.00	.	.	.	.	98.37	.	100.00	89.73	83.19	.	.	.	.	100.00	.	.	.	.	.	100.00	97.70	.	.	.	.	84.91	.	.	.	.	.	100.00	92.68	.	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033511.contigs.fasta	62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.49	.	99.38	100.00	100.00	.	.	100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	87.60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	97.11	100.00	.	.	.	.	.	100.00	.	.	100.00	.	99.41	100.00	.	.	100.00	.	99.86	.	98.71	98.68	.	.	100.00	96.04	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033512.contigs.fasta	17	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	100.00	.	.	.	.	.	99.38	.	100.00	.	.	87.73	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	87.91	.	.	.	.	.	100.00	.	100.00	100.00	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	100.00	.	.	.	.	.	.	.	100.00	.	.	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033513.contigs.fasta	30	.	.	.	85.62	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	100.00	.	.	.	.	.	.	.	.	91.49	82.96	.	100.00	100.00	.	100.00	100.00	100.00	86.16	.	.	.	.	.	82.19	100.00	.	.	.	100.00	.	100.00	100.00	.	.	94.83	.	.	100.00	100.00	95.34	.	100.00	.	.	98.37	.	90.65	94.67	100.00	.	.	.	99.74	.	.	.	.	.	.	.	.	.	.	87.52	.	.	.	.	100.00	98.41	.	100.00	.	.	.	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033514.contigs.fasta	61	97.24	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.49	.	99.38	100.00	100.00	.	.	100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	97.11	100.00	.	.	.	.	.	100.00	.	.	100.00	.	99.41	100.00	.	.	100.00	.	99.86	.	98.71	98.68	.	.	100.00	96.04	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033515.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	97.79	100.00	.	.	.	.	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.58	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033516.contigs.fasta	65	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	99.59	100.00	100.00	.	.	.	100.00	100.00	84.48	100.00	.	.	.	.	.	.	100.00	100.00	97.83	100.00	100.00	100.00	100.00	100.00	.	100.00	99.89	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.92	100.00	.	.	.	.	.	.	.	.	.	.	99.56	100.00	84.87	.	100.00	98.71	100.00	100.00	99.86	100.00	99.57	.	100.00	98.17	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033518.contigs.fasta	61	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	98.01	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.60	.	99.38	.	100.00	.	.	100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	87.60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	97.11	100.00	.	.	.	.	.	100.00	.	.	100.00	.	99.41	100.00	.	.	100.00	.	99.86	.	98.71	98.68	.	.	100.00	96.04	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033519.contigs.fasta	62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.33	.	99.38	100.00	100.00	.	.	100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	87.60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	97.11	100.00	.	.	.	.	.	100.00	.	.	100.00	.	99.41	100.00	.	.	100.00	.	99.86	.	98.71	98.54	.	.	100.00	96.04	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033520.contigs.fasta	28	.	.	.	.	.	.	.	.	.	.	.	.	.	88.71	.	.	.	.	100.00	.	.	.	.	.	.	.	.	.	94.07	.	83.44	.	.	100.00	.	100.00	100.00	.	.	.	.	.	.	100.00	90.65	100.00	80.06	.	.	.	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	100.00	.	98.37	.	100.00	.	100.00	.	.	.	99.74	.	.	.	.	.	.	.	92.24	.	.	100.00	.	99.86	100.00	90.27	.	.	.	100.00	.	.	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033521.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	100.00	98.05	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	89.63	100.00	99.90	100.00	100.00	98.65	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	97.11	100.00	.	.	.	.	100.00	.	.	.	.	.	99.27	99.86	84.87	.	100.00	100.00	100.00	100.00	99.86	87.57	.	.	100.00	98.37	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033522.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	90.20	98.41	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033524.contigs.fasta	64	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	.	100.00	98.21	100.00	.	100.00	100.00	99.95	100.00	100.00	100.00	100.00	.	.	.	.	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	90.70	98.37	.	100.00	99.77	100.00	.	.	.	.	.	.	.	.	.	.	99.12	100.00	100.00	.	100.00	.	99.86	100.00	88.41	100.00	98.41	.	100.00	92.17	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033525.contigs.fasta	65	100.00	99.61	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	98.22	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.12	100.00	84.50	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033526.contigs.fasta	71	99.22	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	84.54	.	100.00	100.00	100.00	98.05	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.37	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	.	.	99.72	.	99.71	.	100.00	100.00	.	.	100.00	100.00	100.00	100.00	.	99.54
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033527.contigs.fasta	63	100.00	99.61	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	.	.	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033529.contigs.fasta	61	100.00	.	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.44	100.00	100.00	100.00	99.90	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	100.00	.	99.86	.	100.00	100.00	99.57	.	100.00	96.04	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033530.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	86.97	100.00	100.00	100.00	100.00	100.00	.	86.75	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	100.00	.	.	.	.	.	.	99.12	100.00	84.50	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033531.contigs.fasta	67	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033532.contigs.fasta	68	.	99.61	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.69	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.58	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033533.contigs.fasta	77	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.96	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	84.87	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	92.68	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033534.contigs.fasta	67	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.01	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033535.contigs.fasta	71	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	100.00	97.78	100.00	80.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.37	99.55	100.00	100.00	100.00	99.90	100.00	100.00	98.65	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	97.11	100.00	.	.	.	.	.	.	.	.	.	.	99.27	92.96	84.87	.	100.00	100.00	100.00	100.00	99.86	100.00	.	.	100.00	98.37	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033537.contigs.fasta	64	91.98	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	.	.	.	.	93.20	99.44	100.00	100.00	100.00	99.90	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	100.00	.	99.86	.	100.00	100.00	99.57	.	100.00	96.04	100.00	100.00	100.00	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033538.contigs.fasta	79	83.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.96	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	100.00	100.00	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	84.59	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	92.68	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033540.contigs.fasta	71	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.91	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.90	99.55	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	.	.	.	.	.	.	.	100.00	99.86	100.00	.	100.00	.	99.86	100.00	99.71	99.71	100.00	.	100.00	100.00	100.00	100.00	.	99.15
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033541.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.58	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033542.contigs.fasta	61	.	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.44	100.00	100.00	100.00	99.90	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	100.00	.	99.86	.	100.00	100.00	99.57	.	100.00	96.04	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033544.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	86.97	100.00	100.00	100.00	100.00	100.00	.	86.75	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	99.77	100.00	.	.	.	100.00	.	.	.	.	.	.	99.12	100.00	84.87	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.17	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033545.contigs.fasta	71	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	100.00	100.00	100.00	98.05	100.00	80.64	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.92	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	84.69	.	100.00	100.00	100.00	100.00	99.86	100.00	.	.	100.00	92.68	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033547.contigs.fasta	64	100.00	100.00	100.00	100.00	99.95	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	100.00	100.00	100.00	.	.	97.34	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.41	99.86	.	.	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	92.68	100.00	100.00	.	99.15
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033550.contigs.fasta	58	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.44	99.16	100.00	100.00	99.90	100.00	100.00	.	100.00	100.00	99.91	100.00	.	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	100.00	.	99.86	.	100.00	100.00	99.57	.	100.00	96.04	100.00	100.00	100.00	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033551.contigs.fasta	62	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	84.54	.	100.00	100.00	100.00	98.05	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.37	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	90.34	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	96.58	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	99.72	.	.	.	100.00	100.00	.	.	100.00	.	100.00	100.00	.	99.54
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033553.contigs.fasta	62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.49	.	99.38	100.00	100.00	.	.	100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	87.76	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	97.11	100.00	.	.	.	.	.	100.00	.	.	100.00	.	99.41	100.00	.	.	100.00	.	99.86	.	98.71	98.68	.	.	100.00	96.04	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR033554.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	80.53	100.00	100.00	100.00	98.21	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	.	.	.	99.74	.	.	.	.	.	.	99.12	100.00	100.00	.	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	92.38	100.00	100.00	.	.
